sku,pricing_group_id,product_name,ml_item_ids,exclusion_reasons,current_price,current_margin_pct,visits_150d,sales_150d,has_promotion,has_quantity_pricing,has_ml_price_automation,evidence
VTK001690,VTK001690|MLB64984251,Conector F para Cabo RGC59 com Anel Latão Genérico - CEM / 100,"[""MLB7111652234"",""MLB7149332276""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",77.09,22.6687,6,0,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB7149332276""]},""offer_source"":""automatic"",""target_error"":null}"
VTK000216,VTK000216|MLB5156958987,Ponteira Cônica Para Ferro de Solda 40W CP40S PLUS Hikari - PCT / 4,"[""MLB5156958987""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",85.45,22.2333,7,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK017910,VTK017910|MLB4937566873,Ssd Kingston Nv3 M.2 2280 Nvme 4.0 1tb,"[""MLB4937566873""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",2209.33,21.6885,30,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK019022,VTK019022|MLB7332764720,Antena Usb Parábola Grade Aquário Usb-2010 2.4 Ghz 20 Dbi Plug And Play Cabo 10m - PC / 6,"[""MLB7332764720""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",1202.98,21.6619,16,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK012352,VTK012352|MLB4857624695,Painel Rack 1u 8 Xlr Wp08 Wireconex,"[""MLB4857624695""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",80.54,21.5536,12,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK005357,VTK005357|MLB7331721260,"Alto-Falante 5"" JBL Multisystem 5TRMS80 (PAR)","[""MLB7331721260""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",421.7,21.5309,7,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK018829,VTK018829|MLB4937552987,Refletor Led Elgin 400w 6500k Preto,"[""MLB4937552987""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",419.72,21.5057,12,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK018479,VTK018479|MLB45626741,Cabo Hdmi Aquário 4k20 4k Macho X Macho 2.0 20m,"[""MLB7298190078"",""MLB4937477311""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",286.25,21.4406,26,0,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB4937477311""]},""offer_source"":""automatic"",""target_error"":null}"
VTK017364,VTK017364|MLB7332095092,Parafuso Longo Olhal M12 X 250mm Galvanizado Fosco - PC / 10,"[""MLB7332095092""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",288.21,21.443,7,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK012626,VTK012626|MLB49659681,Escova Secadora Della Preta Bivolt 1100w Agratto,"[""MLB4972532847"",""MLB7111644566""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",199.34,21.4192,12,1,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB7111644566""]},""offer_source"":""automatic"",""target_error"":null}"
VTK018089,VTK018089|MLB4981496363,Trava Elétrica Soft Aa420012 Novo Uno / Palio / Strada / Celta 2 Portas,"[""MLB4981496363""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",195.75,21.4123,6,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK001146,VTK001146|MLB4857530863,Mangueira Poliéster 15 Metros KM315CLP Preta/Laranja Kepper,"[""MLB4857530863""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",281.33,21.2941,10,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK012262,VTK012262|MLB33527832,Palheta Tradicional 2 Para Sax Alto Sr212 Vandoren 01 Unidade,"[""MLB4880562787"",""MLB7111709784""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",70.8,21.1523,6,0,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB7111709784""]},""offer_source"":""automatic"",""target_error"":null}"
VTK012245,VTK012245|MLB69816394,Pilhas Alcalina Philips Aaa Lr03p16bp/59,"[""MLB7149366562"",""MLB7111652224""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",70.25,21.1507,6,0,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB7111652224""]},""offer_source"":""automatic"",""target_error"":null}"
VTK017352,VTK017352|MLB27661698,Base Para Notebook Evus Bpn-03 Twins,"[""MLB4981311687"",""MLB7313273030""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",94.33,21.0857,14,1,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB7313273030""]},""offer_source"":""automatic"",""target_error"":null}"
VTK003105,VTK003105|MLB20458119,Pilha Auditiva 312 (Cartela C/6 Unid.) Duracell,"[""MLB7149405082"",""MLB4857622801""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE"",""MARGEM_PREMIUM_PRESERVADA""]",66.7,20.8235,28,2,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB4857622801""]},""offer_source"":""automatic"",""target_error"":null}"
VTK012916,VTK012916|MLB4937519569,Encordoamento Giannini P/contra Baixo Pesado 0.045 Geebrs/5,"[""MLB4937519569""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",227.3,20.2249,13,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK002431,VTK002431|MLB17387038,Microfone Vocal Leson SM58 P4BK Profissional Preto Fosco,"[""MLB7316881386"",""MLB7111656332""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",221.85,20.1871,22,0,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB7111656332""]},""offer_source"":""automatic"",""target_error"":null}"
VTK017769,VTK017769|MLB22541077,Módulo Mini Gbic Tp-link Tl-sm311ls Sfp Monomodo,"[""MLB4937547837"",""MLB7391077812""]","[""EXCLUIDO_ANUNCIO_NAO_ATIVO""]",,,,,,,,{}
VTK018344,VTK018344|MLB4981290297,Microfone Csr Ht-58-a Profissional Sem Chave Anti Queda,"[""MLB4981290297""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",223.52,20.0651,7,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK017599,VTK017599|MLB27070506,Interfone Hdl Az-s01 Ajuste Volume E Toque Branco,"[""MLB7285976496"",""MLB4971957699""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",221.78,20.0528,9,0,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB4971957699""]},""offer_source"":""automatic"",""target_error"":null}"
VTK017575,VTK017575|MLB4994951959,Corneta Jbl Hl14-50 Trio Branca,"[""MLB4994951959""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",220.09,20.0379,13,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK003936,VTK003936|MLB22785885,Liquidificador Agratto LQLF-01 Leitoso 850W Cristal 127v,"[""MLB4801121037"",""MLB4801081999""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",201.02,20.0291,40,0,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB4801081999""]},""offer_source"":""automatic"",""target_error"":null}"
VTK021397,VTK021397|MLB23083565,Autotransformador Blindado Indusat 750va Tripolar,"[""MLB4971945377"",""MLB4961750989""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",185.75,19.9428,21,0,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB4961750989""]},""offer_source"":""automatic"",""target_error"":null}"
VTK019526,VTK019526|MLB45966810,Módulo Para Porteiro Residencial Intelbras Ipr 8000n Módulo Interno,"[""MLB7529393556"",""MLB4965919583""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",206.82,19.9305,6,0,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB4965919583""]},""offer_source"":""automatic"",""target_error"":null}"
VTK003138,VTK003138|MLB4981289061,Cabo Speakon Macho Para Speakon Macho 10m CBSP0002 Storm,"[""MLB4981289061""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",80.19,19.9104,8,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK017283,VTK017283|MLB4994950779,Caixa De Atendimento óptico Evus 1x24 Ftth (cto Inteligente),"[""MLB4994950779""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",204.34,19.9104,16,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK017229,VTK017229|MLB28723580,"Alto Falante Pioneer 6"" Ts-1760br 100rms Par","[""MLB4942206393"",""MLB4937384875""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",236.93,19.9053,12,0,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB4937384875""]},""offer_source"":""automatic"",""target_error"":null}"
VTK012025,VTK012025|MLB16144736,Pilha Comum Aaa Palito Panasonic Sm-4 R03ual/4b400,"[""MLB4857626071"",""MLB7316880258""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE"",""MARGEM_PREMIUM_PRESERVADA""]",32.32,19.8612,6,2,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB7316880258""]},""offer_source"":""automatic"",""target_error"":null}"
VTK018520,VTK018520|MLB21618342,Cabo Santo Angelo Rca Paredão 5 Metros Estéreo Vermelho Cristal,"[""MLB4937490735"",""MLB4942206195""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE"",""MARGEM_PREMIUM_PRESERVADA""]",228.94,19.8414,90,2,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB4942206195""]},""offer_source"":""automatic"",""target_error"":null}"
VTK017552,VTK017552|MLB4937525717,Jogo De Potes Tramontina Mixcolor 02 Peças 2l Preto,"[""MLB4937525717""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",80.57,19.8025,15,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK018637,VTK018637|MLB23774141,Pistola De Cola Quente Hikari Hpc-280 280w Bivolt 21k913,"[""MLB4942205823"",""MLB4937531879""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",219.34,19.7598,10,0,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB4937531879""]},""offer_source"":""automatic"",""target_error"":null}"
VTK003764,VTK003764|MLB21835569,Pilha Alcalina C MN1400 (C/2 Pilhas) Duracell,"[""MLB4880581637"",""MLB7111664536""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE"",""MARGEM_PREMIUM_PRESERVADA""]",66.88,19.631,21,2,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB7111664536""]},""offer_source"":""automatic"",""target_error"":null}"
VTK017186,VTK017186|MLB24431932,Ferro De Solda Hikari Power 25w 127v,"[""MLB7239010048"",""MLB7247346062""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",85.57,19.4437,6,0,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB7247346062""]},""offer_source"":""automatic"",""target_error"":null}"
VTK017962,VTK017962|MLB26404747,Ferro De Solda Hikari 30 Power 25w 220v,"[""MLB4942204211"",""MLB7239021130""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",85.57,19.4437,6,0,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB7239021130""]},""offer_source"":""automatic"",""target_error"":null}"
VTK021105,VTK021105|MLB7332781214,"Caixa Rlp Vazia Para 1 Alto Falante 12""+1 Driver + 1 Tweeter Acarpetada Duto Rasgado","[""MLB7332781214""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",202.89,19.4022,23,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK012015,VTK012015|MLB37002392,Conector Xlr Femea Wc 1003 Fl Bk Ni 3p 5un Wireconex,"[""MLB7111709738"",""MLB7330397152""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",85.79,19.3309,11,0,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB7330397152""]},""offer_source"":""automatic"",""target_error"":null}"
VTK017209,VTK017209|MLB27345235,Fita Para Rotulador Brother Hammer M-k231 12mm Preto Sobre Branco,"[""MLB4994943851"",""MLB5005543119""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",80.87,19.2607,42,0,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB5005543119""]},""offer_source"":""automatic"",""target_error"":null}"
VTK017806,VTK017806|MLB38736114,Cabo Optico Splitter Evus Opf-plc1x4-sc/apc Plc 1x4 1m G657a1,"[""MLB5005555393"",""MLB4995161953""]","[""EXCLUIDO_ANUNCIO_NAO_ATIVO""]",,,,,,,,{}
VTK002570,VTK002570|MLB37817404,Encordoamento Para Viola Brasileira Cebolão MI/Boiadeira EJ82C D Addario,"[""MLB4857531013"",""MLB7149375074""]","[""EXCLUIDO_INCONCLUSIVO"",""SEM_REDUCAO_NECESSARIA"",""EXCLUIDO_PREJUIZO_CALCULADO""]",175.82,17.6194,0,0,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB7149375074""]},""offer_source"":""automatic"",""target_error"":""FAIXA_NAO_ESTABILIZADA""}"
VTK018148,VTK018148|MLB62620234,Telefone Sem Fio Intelbras Ts 3110 Branco/vermelho 4123101,"[""MLB4966508585"",""MLB7313972378""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE"",""MARGEM_PREMIUM_PRESERVADA""]",299,15.8639,1443,3,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB7313972378""]},""offer_source"":""automatic"",""target_error"":null}"
VTK005769,VTK005769|MLB4857635919,Chave Anti Vandalismo On/Off Preta Storm,"[""MLB4857635919""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",42,15.7915,17,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK003684,VTK003684|MLB24720143,"Pilha Alcalina 1,5v AA MN1500 (C/8 Pilhas) Duracell","[""MLB7111708258"",""MLB7149327868""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE"",""MARGEM_PREMIUM_PRESERVADA""]",80.63,15.2744,28,2,false,false,false,"{""prices"":[200,200],""sale_prices"":[200,200],""visits"":[200,200],""sync"":{""status"":200,""sync_status"":""SYNC"",""relations"":[""MLB7149327868""]},""offer_source"":""automatic"",""target_error"":null}"
VTK018795,VTK018795|MLB7332776554,Calota Grid Aro 14p 378cb Prata Onix/prisma 2021 - PC / 4,"[""MLB7332776554""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",118.04,14.8675,6,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
VTK012377,VTK012377|MLB7227306662,Kit 10 Conectores P10 Stereo Femea Painel Wc 345 Wireconex,"[""MLB7227306662""]","[""EXCLUIDO_TRAFEGO_ACIMA_LIMITE""]",84.61,14.6845,16,0,false,false,false,"{""prices"":[200],""sale_prices"":[200],""visits"":[200],""sync"":null,""offer_source"":""automatic"",""target_error"":null}"
