ml_item_id,sku,produto_id,avaliacao_id,preco,cmv,componentes,tarifa,origem_tarifa,frete,origem_frete,tributo_aliquota,tributo_status,resultado,margem,piso,alvo,limite,status,pendencias,regra,avaliado_em
MLB7009162372,VTK000517,17c35977-50bf-454a-92b0-ee0a7fe09bcb,2d46a30d-5144-484a-935b-f7335a29dd6c,143.96,,null,25.91,ml_live,19.05,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:11.883Z
MLB4801398843,VTK000358,833dae03-681a-4156-bdbd-927dd96f1153,803cdfb1-fcf1-4403-958d-5d4e4e231d24,1739.06,,null,295.64,ml_live,107.85,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:11.878Z
MLB4801397973,VTK000257,ad43c7a8-1b43-43cc-884d-04cbe64042cc,f7f7024a-9275-4d72-908d-659be4ae9417,549.19,,null,98.85,ml_live,65.85,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:11.876Z
MLB4801397955,VTK000116,19b7504d-1ccc-41c8-ba6e-c2353f81f133,ef74bd80-a837-4202-877f-f7a53d31e53f,1790,,null,295.35,ml_live,29.25,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:11.872Z
MLB4801377023,VTK000180,c465ffd5-25ef-4c3d-afd0-b16a5e074bd6,29cd5308-6a14-4c7f-9c7b-d2b0d6ddd887,807.98,,null,133.32,ml_live,40.85,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:12.274Z
MLB4801376963,VTK000305,0cd83f74-5158-4a38-a721-1aeaf6dd8cad,dd001742-63ff-4d31-ac92-9538fcd07864,745.77,,null,134.24,ml_live,70.95,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:12.263Z
MLB4801371229,VTK002651,77d0cc39-338e-4661-8a50-3f031d19c170,828e15da-86f8-402c-900f-3d8ce7acdfb9,205.6,,null,37.01,ml_live,,unknown,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,INCONCLUSIVO_FONTE_ML_INDISPONIVEL;CUSTO_INDISPONIVEL;FRETE_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:12.265Z
MLB4801365325,VTK000342,5bc6ba33-dee4-4a91-96e9-111910b409d2,20c61bf4-1ef5-43fa-bfa6-56ab1011bc8c,1739.06,,null,295.64,ml_live,107.85,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:12.267Z
MLB4801365299,VTK000239,872fe604-9916-4667-a67e-fe9b6b1ab546,2c1e60dd-817f-488d-b2a7-0527819a3167,1369,,null,232.73,ml_live,107.95,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:12.648Z
MLB4801364523,VTK000490,ef1e896f-2385-44fa-af54-bda371178d15,f8a734a5-3a7d-4a24-8bdf-f7a64d3d266c,377,,null,67.86,ml_live,49.35,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:12.656Z
MLB4801364399,VTK000158,933b50e2-c61c-4ad5-a3d6-15958f99333f,775cffbc-8f3f-45c3-a8f5-52692c3d166c,398.75,240.9,"[{""productId"": ""933b50e2-c61c-4ad5-a3d6-15958f99333f"", ""offerId"": ""a84ab39e-5cee-4a24-99ee-44b7855142af"", ""supplierId"": ""133"", ""unitCost"": 240.9, ""quantity"": 1, ""observedAt"": ""2026-09-06T00:47:26.754+00:00""}]",71.78,ml_live,,unknown,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,INCONCLUSIVO_FONTE_ML_INDISPONIVEL;FRETE_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:12.646Z
MLB4801357893,VTK000088,ed549134-81a7-4816-8f56-f4fc2a4c2538,b702945b-b30b-4ffc-94cf-d8c9acd05b36,151.82,66.9,"[{""productId"": ""ed549134-81a7-4816-8f56-f4fc2a4c2538"", ""offerId"": ""d347daf8-9f19-4700-9a01-9b0f2cb90d38"", ""supplierId"": ""133"", ""unitCost"": 66.9, ""quantity"": 1, ""observedAt"": ""2026-09-06T00:33:26.553+00:00""}]",27.33,ml_live,,unknown,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,INCONCLUSIVO_FONTE_ML_INDISPONIVEL;FRETE_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:13.041Z
MLB4801302741,VTK000319,2be865d2-4bda-408d-b4b2-cb0481cdcf2f,fdfb3e7d-19c9-4896-80c2-74de117a27d6,1652,,null,280.84,ml_live,107.95,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:13.033Z
MLB4801302687,VTK000882,c79fd20a-30ff-4292-b78b-25c6f53fa2fc,7309502b-3569-4a39-8fff-63c5d150988a,1442.68,,null,245.26,ml_live,111.65,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:13.033Z
MLB4801302619,VTK000271,c4fb2130-9531-4be0-9bf7-9f8b22da69ac,9d43692a-5463-4a42-bc87-e75cacc813d5,1798.34,,null,305.72,ml_live,107.95,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:13.029Z
MLB4801301621,VTK002651,77d0cc39-338e-4661-8a50-3f031d19c170,f7e0d451-7cd9-4ab7-beb2-f45a15a6e458,205.6,,null,37.01,ml_live,,unknown,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,INCONCLUSIVO_FONTE_ML_INDISPONIVEL;CUSTO_INDISPONIVEL;FRETE_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:13.410Z
MLB4801301565,VTK000137,38f48160-31a1-480d-b95d-ce700558ee8f,748819a8-eb9d-4b62-9a79-43a46ced4cac,148.63,,null,26.75,ml_live,16.95,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:13.404Z
MLB4801296503,VTK002771,b921dbbf-ad5e-4a48-86c0-d4270d8c6ed9,75486d43-570a-4c67-9d26-75658a3d47c0,596.33,,null,107.34,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:13.405Z
MLB4801295809,VTK002439,6947aad3-e515-4629-9bc4-fc593f3d2cdd,1e3ccb29-0328-4b31-a6e6-058e5eaaf42d,1239.63,,null,204.54,ml_live,70.95,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:13.410Z
MLB4801294771,VTK000270,c4be19b6-0258-454f-924d-be42220cde79,864cfa84-69c0-4290-9a42-4a8522164272,177.27,86.5,"[{""productId"": ""c4be19b6-0258-454f-924d-be42220cde79"", ""offerId"": ""f1065424-2e2c-4cd8-9f25-30d360f38986"", ""supplierId"": ""133"", ""unitCost"": 86.5, ""quantity"": 1, ""observedAt"": ""2026-09-06T00:57:24.738+00:00""}]",31.91,ml_live,,unknown,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,INCONCLUSIVO_FONTE_ML_INDISPONIVEL;FRETE_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:13.802Z
MLB4801294145,VTK000158,933b50e2-c61c-4ad5-a3d6-15958f99333f,81af3f7f-1916-4373-84b7-02f35012d548,398.75,240.9,"[{""productId"": ""933b50e2-c61c-4ad5-a3d6-15958f99333f"", ""offerId"": ""a84ab39e-5cee-4a24-99ee-44b7855142af"", ""supplierId"": ""133"", ""unitCost"": 240.9, ""quantity"": 1, ""observedAt"": ""2026-09-06T00:47:26.754+00:00""}]",71.78,ml_live,,unknown,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,INCONCLUSIVO_FONTE_ML_INDISPONIVEL;FRETE_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:13.792Z
MLB4801159459,VTK000501,00590286-23fd-45c7-b37d-8db089a26b79,b5ae19c4-cfce-4844-8358-e3d5f82225d2,3181.31,,null,524.92,ml_live,25.55,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:13.798Z
MLB4801157027,VTK000480,d8533460-69f8-4e93-8bc5-f9c012a62a75,b6c2c684-092d-4457-a396-55a1b8399546,173.79,,null,31.28,ml_live,29.25,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:13.805Z
MLB4801154265,VTK000332,466d4eb3-23a2-42b8-b7c2-6634581349d3,8efdcf34-0067-44ac-885e-d6e12bdef6d1,549.25,,null,98.86,ml_live,69.35,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:14.192Z
MLB4801153741,VTK000351,7889c0e4-5d12-485b-b5b9-94f6b30b7103,6cc47598-accd-4905-baf8-eefe0f6690a8,491,,null,88.38,ml_live,70.95,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:14.196Z
MLB4801153401,VTK000305,0cd83f74-5158-4a38-a721-1aeaf6dd8cad,86ff8d7b-cca7-4884-b597-5954d9cf9b4c,745.77,,null,134.24,ml_live,70.95,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:14.197Z
MLB4801152793,VTK000104,05a85adf-5012-4c7f-bbbf-546d6c61f032,8968e95f-2f3b-45f2-bfe9-f9992a920105,767.16,,null,126.58,ml_live,49.35,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:14.193Z
MLB4801152351,VTK000142,4b1e9692-ca39-4039-884e-b4c19faf4bf4,dd808136-a506-4d49-bd2c-f958cf8d65a2,1671.31,,null,275.77,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:14.591Z
MLB4801152307,VTK000391,ee05c458-05f3-4d5c-b1b9-8f69a3ffd92d,292263a8-1386-4bb6-aee3-ecf81fafa6d2,363.21,,null,65.38,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:14.587Z
MLB4801152261,VTK000640,5d345934-581f-4bf6-b39d-298804bdbfe9,dff999aa-8573-4d98-a303-c206b9174c6f,335.71,,null,60.43,ml_live,27.05,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:14.588Z
MLB4801152223,VTK000147,5b9e488c-7961-4092-b0b6-3f19cb759488,45c75964-47a8-4356-821e-580739e7eae3,532.05,,null,77.15,ml_live,29.25,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:14.591Z
MLB4801152207,VTK000355,7abb525a-e9cd-48c8-9b3d-10cf9d0ec423,43103a4f-7978-4bb8-96db-a0cbec5d5a17,254.19,,null,45.75,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:14.991Z
MLB4801151947,VTK000698,f98d6e92-43dd-498b-8483-5a18c1e0e962,9e241794-178e-4792-9c28-67fa0db7f386,2914.64,,null,480.92,ml_live,21.65,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:14.991Z
MLB4801151769,VTK000273,c73c9dc5-3182-4857-b03e-897aa512d9b3,f6964c75-4466-4d85-b515-b366d976801a,757.88,,null,136.42,ml_live,65.85,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:14.987Z
MLB4801151759,VTK000529,3b46c6f8-1d27-460a-a4c0-5e0caf3684a9,4e36e4e3-4750-40b7-b658-6b48505f92e8,449,,null,80.82,ml_live,25.55,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:14.983Z
MLB4801151565,VTK000151,7ccc9c88-95cd-44fa-bbc0-b3fe1ecfa366,d566bcd7-39bb-497e-a0d4-50aba23c0b20,3803.02,,null,608.48,ml_live,49.35,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:15.372Z
MLB4801147019,VTK000297,f999a7a4-3f73-493d-927a-3d175dc69115,8767faff-55e1-4d8c-ba6a-13f07d8829f8,239.63,,null,43.13,ml_live,40.85,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:15.369Z
MLB4801144997,VTK000180,c465ffd5-25ef-4c3d-afd0-b16a5e074bd6,2c3d4360-0999-4d10-b13c-69a2bfff6d2d,807.98,,null,133.32,ml_live,40.85,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:15.752Z
MLB4801144699,VTK000236,8319de75-476a-48b0-8b42-ef42cc61019a,664aeca0-dec4-498b-999f-56a5a7f6f5c3,733,,null,120.94,ml_live,27.05,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:15.752Z
MLB4801144675,VTK001305,045b1e93-0b81-4a7f-b38d-c172a623752b,755df0c2-a598-467d-a6f2-539d799dd4d0,295.66,,null,42.87,ml_live,23.25,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:15.753Z
MLB4801144623,VTK001213,2281fdc1-d590-42a8-8cc9-aa1fa82cc9f8,50cb4018-711c-4f81-85c3-2f600ab50e42,1265,,null,208.72,ml_live,70.95,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:15.751Z
MLB4801144141,VTK000116,19b7504d-1ccc-41c8-ba6e-c2353f81f133,fa48fa4f-01b3-4845-9663-caf353075fb9,1790,,null,295.35,ml_live,29.25,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:16.148Z
MLB4801143705,VTK005193,ed67baf7-9b9e-44d1-b115-b59af8eaf499,08894fa9-2256-4bb6-a4d7-213d1943b575,3090.45,,null,509.92,ml_live,79.35,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:16.147Z
MLB4801143699,VTK005167,9f7f5714-2ab9-4b1d-9fe3-1c22c2c35e9a,bc030586-3058-45ee-a662-d088919a4962,239,,null,34.66,ml_live,32.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:16.149Z
MLB4801137355,VTK000666,992cb12f-48d3-486c-9b62-0c72c4fdab12,2085c3a2-c28c-44b5-9ab3-4209eb02aae0,182.79,,null,32.9,ml_live,24.35,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:16.151Z
MLB4801136701,VTK000640,5d345934-581f-4bf6-b39d-298804bdbfe9,e26d4406-ceb1-435f-aef0-71217d0f1c03,335.71,,null,60.43,ml_live,27.05,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:16.527Z
MLB4801133641,VTK000257,ad43c7a8-1b43-43cc-884d-04cbe64042cc,a725c5fd-6cf0-41b6-88c7-9cdc9077dd9e,549.19,,null,98.85,ml_live,65.85,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:16.527Z
MLB4801132129,VTK000093,f65e7020-221f-4471-9298-6f2c66d0d9b6,a83335b8-405f-4ffc-b364-073ec96bf650,797.1,,null,131.52,ml_live,65.85,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:16.539Z
MLB4801131773,VTK000210,1e0c9773-1147-4cf4-a1cb-afea0f71b6e6,0b4476d4-9791-4508-a64c-9ac54108aafb,729.74,,null,120.41,ml_live,29.25,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:16.533Z
MLB4801131629,VTK000476,c49d0f81-f385-4646-8886-ea2298926451,56800b8e-0846-4860-acab-d7398499e311,347,,null,62.46,ml_live,49.35,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:16.921Z
MLB4801131087,VTK000312,1aff7848-f459-4f68-9f42-d29ad03d48bb,aa72c57c-ac1b-457d-bf78-b8c62ec1c4f0,614.52,,null,110.61,ml_live,69.35,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:16.920Z
MLB4801130363,VTK000681,ca61113a-994a-4af2-9f14-4351dcdbac8b,c0ddd131-c276-4792-b3e8-a8038f26129c,410.58,,null,73.9,ml_live,29.25,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:16.921Z
MLB4801130229,VTK000218,40e732db-de0e-47ca-8e86-b6225e1cb54c,5da5aa8d-fb39-47e3-8ed6-ec4cb1fc0019,549.25,,null,98.86,ml_live,65.85,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:16.920Z
MLB4801126165,VTK000391,ee05c458-05f3-4d5c-b1b9-8f69a3ffd92d,9ef7c711-4b9f-47cc-aafb-7d5b1b783197,363.21,,null,65.38,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:17.310Z
MLB4801125683,VTK000331,45fa69a0-9c57-4e8e-bf4a-1068ef730e9e,013b0f63-19f0-4da9-b721-956d8714e36d,418.15,,null,75.27,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:17.299Z
MLB4801125421,VTK000587,d9c21106-f29d-4626-a14d-c29bf567154d,7a3280f6-0e47-46d4-94ca-0e1b755ab5c4,410,,null,73.8,ml_live,49.35,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:17.302Z
MLB4801123231,VTK000490,ef1e896f-2385-44fa-af54-bda371178d15,095611fc-86bb-4715-98fd-816391dbbf1a,377,,null,67.86,ml_live,49.35,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:17.297Z
MLB4801122291,VTK000102,00a09bab-8391-4eb2-8c21-823941b633bd,90f53269-73ab-4872-a095-7d0160a1fa59,472.1,,null,84.98,ml_live,25.55,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:17.728Z
MLB4801120923,VTK000587,d9c21106-f29d-4626-a14d-c29bf567154d,1180ab78-3496-4456-98a7-df45d380514a,410,,null,73.8,ml_live,49.35,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:17.730Z
MLB4801120853,VTK000331,45fa69a0-9c57-4e8e-bf4a-1068ef730e9e,d30e17b5-ff66-4a72-9687-a59d563d9b1d,418.15,,null,75.27,ml_live,25.45,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:17.727Z
MLB4801119455,VTK000564,848f1388-e79c-445d-8a7b-80794cded25e,08dd2ace-d8be-4261-9c85-9d41ab7739fc,429.1,,null,77.24,ml_live,49.35,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:17.719Z
MLB4801115067,VTK000476,c49d0f81-f385-4646-8886-ea2298926451,e57ebc87-5d36-4fdb-8f72-9c5376c51fcc,347,,null,62.46,ml_live,49.35,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:18.098Z
MLB4801080387,VTK001305,045b1e93-0b81-4a7f-b38d-c172a623752b,ec15cbfb-6e3d-444e-9446-5aa960d96a80,295.66,,null,42.87,ml_live,23.25,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:18.092Z
MLB4801076963,VTK000236,8319de75-476a-48b0-8b42-ef42cc61019a,11467d1e-1630-4f42-b2e4-6b4a413e23c4,733,,null,120.94,ml_live,27.05,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:18.094Z
MLB4801075085,VTK005036,591a42d0-c024-4684-943c-701bf08b1b15,8177b967-bb3f-46a6-992d-ba996ce1ed21,1590.92,,null,262.5,ml_live,70.95,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:18.100Z
MLB4801057239,VTK000150,6fb84bb9-a5fe-4339-aefc-5cb911693224,fbc2f61d-5a72-433e-811e-98f1c7cb417c,641.39,,null,93,ml_live,69.35,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:18.474Z
MLB4801057063,VTK000176,aa74166d-4c8e-4870-a337-b2a145afcac1,08ed2934-7f50-45e9-ab71-7bf1023aad7a,716,,null,118.14,ml_live,65.85,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:18.475Z
MLB4801054957,VTK000776,c92bca75-b684-449e-ac20-86a2dc84f3ea,2480c6f9-e9c9-4e7b-9cd5-5d7caacd44bf,1520.43,,null,250.87,ml_live,70.95,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:18.475Z
MLB4801054391,VTK000579,c0fa0f8b-d5f6-4ffd-bd86-00f66336f2df,05d14a45-33ea-4ab9-b4f7-6e39221054c9,1478.52,,null,243.96,ml_live,23.25,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:18.482Z
MLB4801053191,VTK000610,127322f0-2783-4e29-ac1f-c5f13ceb6f18,cc91ec61-321c-48a1-8ce9-12fbed66308a,1430,,null,235.95,ml_live,21.65,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:18.854Z
MLB4801052717,VTK000517,17c35977-50bf-454a-92b0-ee0a7fe09bcb,1be3a8dd-c48b-405a-8ecb-23f2610db72a,143.96,,null,25.91,ml_live,19.05,ml_live,0.08279935223578168,estimated,,,0.05,0.07,0.1,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:18.877Z
MLB4801044701,VTK000634,531e41a8-31b1-4a63-86d0-460808f0fbbe,77877046-680d-401f-a594-90d4f9c6ab9c,420,,null,63,ml_live,23.25,ml_live,0.08279935223578168,estimated,,,0.07,0.1,0.15,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:18.851Z
MLB4801042871,VTK005645,719507bf-9765-4756-9186-8d03236bcc59,e4928950-86ab-41c3-b550-8f15fc22eb39,1520.43,,null,250.87,ml_live,70.95,ml_live,0.08279935223578168,estimated,,,0.1,0.15,0.2,inconclusive,CUSTO_INDISPONIVEL,VORTEK-CANON-1.0-ECON-2,2026-09-06T03:47:18.866Z
